Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
427.72	1.7230	451.07	0.0022170	23.157	23.433	63.031	163.94	241.41	370.93	0.80630	7.1026e-05	0.074765	0.0026116	52.026	0.019221	36.532	38.921	99.242	163.41	213.49	155.45	19.528	1.0119e-05	0.035213
427.91	1.7287	450.68	0.0022188	23.201	23.478	63.133	164.01	241.69	369.91	0.81296	7.0878e-05	0.074731	0.0025964	52.237	0.019143	36.551	38.938	99.264	163.50	213.86	155.29	19.537	1.0127e-05	0.035276
428.10	1.7343	450.30	0.0022207	23.244	23.522	63.236	164.08	241.96	368.89	0.81965	7.0729e-05	0.074697	0.0025813	52.449	0.019066	36.570	38.956	99.286	163.59	214.23	155.12	19.545	1.0135e-05	0.035339
428.29	1.7399	449.91	0.0022226	23.288	23.567	63.338	164.15	242.24	367.87	0.82638	7.0581e-05	0.074663	0.0025662	52.661	0.018990	36.589	38.973	99.308	163.67	214.60	154.96	19.554	1.0143e-05	0.035402
428.48	1.7455	449.53	0.0022245	23.331	23.612	63.440	164.22	242.52	366.85	0.83316	7.0433e-05	0.074629	0.0025511	52.873	0.018913	36.608	38.989	99.329	163.76	214.97	154.79	19.563	1.0152e-05	0.035465
428.67	1.7511	449.15	0.0022264	23.375	23.656	63.542	164.29	242.80	365.83	0.83998	7.0286e-05	0.074596	0.0025361	53.086	0.018837	36.626	39.006	99.351	163.85	215.35	154.63	19.572	1.0160e-05	0.035529
428.86	1.7567	448.76	0.0022284	23.418	23.700	63.643	164.36	243.09	364.81	0.84684	7.0139e-05	0.074562	0.0025212	53.299	0.018762	36.645	39.023	99.372	163.94	215.73	154.46	19.582	1.0168e-05	0.035592
429.04	1.7623	448.38	0.0022303	23.461	23.745	63.744	164.43	243.37	363.80	0.85374	6.9992e-05	0.074529	0.0025063	53.513	0.018687	36.664	39.040	99.393	164.02	216.11	154.30	19.591	1.0176e-05	0.035656
429.23	1.7679	447.99	0.0022322	23.504	23.789	63.845	164.50	243.66	362.79	0.86069	6.9845e-05	0.074496	0.0024915	53.727	0.018612	36.682	39.056	99.414	164.11	216.49	154.13	19.600	1.0185e-05	0.035720
429.42	1.7736	447.61	0.0022341	23.547	23.833	63.946	164.57	243.95	361.77	0.86768	6.9699e-05	0.074463	0.0024767	53.942	0.018538	36.701	39.073	99.435	164.20	216.88	153.97	19.610	1.0193e-05	0.035784
429.60	1.7792	447.22	0.0022360	23.590	23.878	64.047	164.64	244.23	360.76	0.87471	6.9554e-05	0.074430	0.0024620	54.157	0.018465	36.719	39.089	99.456	164.28	217.26	153.80	19.620	1.0201e-05	0.035848
429.79	1.7848	446.84	0.0022380	23.633	23.922	64.148	164.71	244.52	359.76	0.88179	6.9408e-05	0.074397	0.0024473	54.373	0.018391	36.737	39.106	99.477	164.37	217.65	153.63	19.629	1.0210e-05	0.035912
429.97	1.7904	446.45	0.0022399	23.676	23.966	64.248	164.78	244.82	358.75	0.88891	6.9263e-05	0.074365	0.0024327	54.589	0.018319	36.756	39.122	99.497	164.46	218.04	153.47	19.639	1.0218e-05	0.035976
430.16	1.7960	446.07	0.0022418	23.719	24.010	64.348	164.84	245.11	357.75	0.89608	6.9118e-05	0.074333	0.0024181	54.806	0.018246	36.774	39.138	99.518	164.54	218.44	153.30	19.649	1.0227e-05	0.036041
430.34	1.8016	445.68	0.0022438	23.762	24.054	64.448	164.91	245.40	356.74	0.90329	6.8974e-05	0.074300	0.0024036	55.024	0.018174	36.792	39.154	99.538	164.63	218.83	153.14	19.659	1.0235e-05	0.036106
430.52	1.8072	445.29	0.0022457	23.805	24.097	64.548	164.98	245.70	355.74	0.91055	6.8830e-05	0.074268	0.0023892	55.241	0.018102	36.810	39.170	99.558	164.72	219.23	152.97	19.669	1.0243e-05	0.036171
430.71	1.8128	444.91	0.0022477	23.847	24.141	64.647	165.05	246.00	354.74	0.91785	6.8686e-05	0.074237	0.0023747	55.460	0.018031	36.828	39.186	99.578	164.80	219.63	152.80	19.680	1.0252e-05	0.036236
430.89	1.8185	444.52	0.0022496	23.890	24.185	64.747	165.12	246.30	353.74	0.92521	6.8542e-05	0.074205	0.0023604	55.678	0.017960	36.846	39.202	99.598	164.89	220.04	152.63	19.690	1.0260e-05	0.036301
431.07	1.8241	444.14	0.0022516	23.932	24.228	64.846	165.19	246.60	352.74	0.93261	6.8399e-05	0.074173	0.0023461	55.898	0.017890	36.864	39.218	99.618	164.97	220.44	152.47	19.701	1.0269e-05	0.036366
