Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
286.88	0.26450	1398.2	0.00071522	2.0733	2.0854	7.5606	52.130	88.305	925.33	-0.22514	0.00032192	0.17468	0.023845	7.5022	0.13329	23.376	25.635	89.647	34.058	45.294	210.37	43.296	1.2296e-05	0.0091093
288.22	0.27764	1394.5	0.00071710	2.1908	2.2036	7.9693	52.106	88.399	919.57	-0.22225	0.00031755	0.17397	0.023585	7.8530	0.12734	23.405	25.670	89.387	34.198	45.540	210.58	42.609	1.2354e-05	0.0091668
289.50	0.29078	1391.0	0.00071893	2.3042	2.3176	8.3618	52.083	88.492	914.02	-0.21939	0.00031342	0.17327	0.023335	8.2032	0.12190	23.432	25.703	89.139	34.334	45.781	210.78	41.962	1.2410e-05	0.0092227
290.75	0.30392	1387.5	0.00072070	2.4137	2.4277	8.7394	52.062	88.586	908.65	-0.21657	0.00030949	0.17260	0.023093	8.5527	0.11692	23.458	25.735	88.903	34.468	46.019	210.97	41.349	1.2464e-05	0.0092772
291.95	0.31706	1384.2	0.00072244	2.5197	2.5344	9.1034	52.042	88.680	903.45	-0.21377	0.00030575	0.17194	0.022859	8.9016	0.11234	23.483	25.765	88.676	34.597	46.252	211.14	40.769	1.2517e-05	0.0093304
293.11	0.33021	1381.0	0.00072413	2.6224	2.6378	9.4547	52.023	88.774	898.41	-0.21100	0.00030218	0.17130	0.022633	9.2500	0.10811	23.508	25.795	88.459	34.724	46.481	211.30	40.218	1.2568e-05	0.0093823
294.24	0.34335	1377.8	0.00072578	2.7221	2.7381	9.7944	52.004	88.867	893.52	-0.20825	0.00029877	0.17068	0.022414	9.5979	0.10419	23.531	25.823	88.250	34.848	46.706	211.45	39.694	1.2617e-05	0.0094332
295.33	0.35649	1374.8	0.00072739	2.8190	2.8356	10.123	51.987	88.961	888.76	-0.20552	0.00029551	0.17008	0.022202	9.9453	0.10055	23.553	25.850	88.049	34.969	46.928	211.59	39.195	1.2665e-05	0.0094830
296.39	0.36963	1371.8	0.00072898	2.9133	2.9305	10.442	51.971	89.054	884.13	-0.20281	0.00029238	0.16949	0.021995	10.292	0.097159	23.575	25.876	87.856	35.087	47.147	211.72	38.718	1.2712e-05	0.0095319
297.43	0.38277	1368.9	0.00073053	3.0050	3.0230	10.751	51.956	89.148	879.62	-0.20012	0.00028938	0.16892	0.021795	10.639	0.093994	23.596	25.900	87.669	35.203	47.363	211.84	38.263	1.2758e-05	0.0095798
298.44	0.39591	1366.0	0.00073205	3.0945	3.1131	11.051	51.941	89.241	875.22	-0.19744	0.00028649	0.16835	0.021599	10.985	0.091030	23.616	25.925	87.488	35.317	47.576	211.96	37.827	1.2802e-05	0.0096270
299.42	0.40905	1363.2	0.00073354	3.1817	3.2010	11.343	51.927	89.335	870.93	-0.19478	0.00028370	0.16780	0.021409	11.331	0.088251	23.635	25.948	87.314	35.428	47.786	212.06	37.409	1.2846e-05	0.0096734
300.38	0.42220	1360.5	0.00073501	3.2670	3.2868	11.628	51.914	89.428	866.74	-0.19214	0.00028102	0.16727	0.021223	11.677	0.085638	23.654	25.970	87.145	35.538	47.994	212.16	37.007	1.2889e-05	0.0097190
301.31	0.43534	1357.9	0.00073645	3.3502	3.3708	11.905	51.901	89.522	862.64	-0.18951	0.00027843	0.16674	0.021042	12.022	0.083177	23.672	25.992	86.981	35.645	48.199	212.26	36.622	1.2930e-05	0.0097641
