Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
352.33	2.2611	1066.4	0.00093775	33.954	34.210	152.36	79.564	156.12	278.09	1.0016	0.00010038	0.047154	0.0024788	141.90	0.0070472	43.830	45.756	185.13	80.696	133.82	118.19	20.930	1.5318e-05	0.013996
352.49	2.2680	1065.4	0.00093858	33.976	34.233	152.43	79.594	156.38	277.34	1.0095	0.00010015	0.047092	0.0024638	142.45	0.0070200	43.833	45.758	185.12	80.740	134.18	118.10	20.928	1.5337e-05	0.014011
352.64	2.2749	1064.5	0.00093941	33.998	34.256	152.49	79.625	156.63	276.59	1.0175	9.9933e-05	0.047030	0.0024488	143.00	0.0069929	43.836	45.759	185.11	80.785	134.54	118.02	20.925	1.5356e-05	0.014027
352.80	2.2817	1063.6	0.00094024	34.020	34.280	152.55	79.655	156.89	275.84	1.0255	9.9712e-05	0.046968	0.0024340	143.56	0.0069659	43.839	45.761	185.10	80.829	134.89	117.93	20.923	1.5375e-05	0.014042
352.95	2.2886	1062.6	0.00094108	34.042	34.303	152.62	79.686	157.14	275.09	1.0336	9.9491e-05	0.046906	0.0024191	144.11	0.0069391	43.842	45.762	185.08	80.874	135.26	117.84	20.920	1.5394e-05	0.014057
353.11	2.2955	1061.7	0.00094192	34.064	34.326	152.68	79.717	157.40	274.34	1.0417	9.9271e-05	0.046844	0.0024044	144.67	0.0069125	43.845	45.763	185.07	80.918	135.62	117.75	20.918	1.5413e-05	0.014072
353.26	2.3024	1060.7	0.00094276	34.086	34.349	152.74	79.747	157.66	273.59	1.0498	9.9052e-05	0.046782	0.0023897	145.22	0.0068859	43.848	45.765	185.06	80.963	135.99	117.67	20.916	1.5433e-05	0.014087
353.41	2.3093	1059.8	0.00094360	34.108	34.372	152.81	79.778	157.93	272.85	1.0580	9.8833e-05	0.046720	0.0023750	145.78	0.0068595	43.850	45.766	185.05	81.008	136.36	117.58	20.914	1.5452e-05	0.014102
353.57	2.3162	1058.8	0.00094445	34.130	34.395	152.87	79.809	158.19	272.10	1.0663	9.8614e-05	0.046658	0.0023604	146.34	0.0068333	43.853	45.767	185.03	81.052	136.73	117.49	20.911	1.5471e-05	0.014118
353.72	2.3231	1057.9	0.00094529	34.152	34.418	152.93	79.840	158.46	271.36	1.0746	9.8396e-05	0.046596	0.0023458	146.90	0.0068072	43.856	45.768	185.02	81.097	137.11	117.40	20.909	1.5490e-05	0.014133
353.87	2.3300	1056.9	0.00094614	34.174	34.441	152.99	79.872	158.72	270.61	1.0829	9.8179e-05	0.046534	0.0023313	147.47	0.0067812	43.859	45.769	185.01	81.142	137.48	117.32	20.907	1.5510e-05	0.014148
354.02	2.3369	1056.0	0.00094699	34.196	34.464	153.06	79.903	158.99	269.87	1.0913	9.7962e-05	0.046472	0.0023169	148.03	0.0067554	43.861	45.770	184.99	81.186	137.86	117.23	20.905	1.5529e-05	0.014163
